,county,state,min_confirmed_count,min_death_count,min_recovered_count,max_confirmed_count,max_death_count,max_recovered_count,median_confirmed_count,median_death_count,median_recovered_count,mean_confirmed_count,mean_death_count,mean_recovered_count,sum_confirmed_count,sum_death_count,sum_recovered_count,total_population,number_of_men,number_of_women,race_hispanic,race_white,race_black,race_native,race_asian,pacific,voting_age_citizens,census_income_average,census_income_margin,census_income_per_capita,census_income_per_capita_margin,census_poverty,census_child_poverty,professional_job_percentage,service_job_percentage,office_job_percentage,construction_job_percentage,production_job_percentage,commute_drive_percentage,commute_carpool_percentage,commute_transit_percentage,commute_walk_percentage,commute_other_percentage,commute_noneed_percentage,number_of_employed_people,employment_private_percentage,employment_public_percentage,employment_self_percentage,employment_family_percentage,unemployment_percentage,icu_beds,Total Population,Population Aged 60+,Percent of Population Aged 60+,Residents Aged 60+ Per Each ICU Bed,diversity_index,diversity_black_race,diversity_native_race,diversity_asian_race,diversity_pacific_race,diversity_two_or_more_races,diversity_hispanic_race,diversity_white_race,democrat,republican,other,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,mortality_rate,min_mortality_rate,max_mortality_rate,change_in_mortality_rate,min_change_in_mortality_rate,max_change_in_mortality_rate
2816,Ringgold,IA,,,,,,,,,,,,,,,,4986.0,2421.0,2565.0,2.2,96.0,0.1,0.3,0.9,0.0,3788.0,50642.0,2948.0,27621.0,2504.0,10.9,8.6,32.6,18.5,19.5,14.6,14.8,80.7,6.3,0.0,2.9,0.6,9.4,2134.0,67.1,18.1,14.6,0.2,5.0,0.0,4986.0,1529.0,30.7,0.0,0.075919,0.4,0.2,0.7,0.1,0.7,2.1,96.1,753.0,1824.0,130.0,1386940558.0,8714953.0,535.501,3.365,37.10666666666667,33.05380952380952,41.40619047619049,9.296190476190475,-19.616190476190475,55.22857142857143
2817,Rio Arriba,NM,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.7222222222222223,0.0,0.0,31.0,0.0,0.0,39455.0,19338.0,20117.0,71.4,12.9,0.4,14.0,0.4,0.0,29026.0,33422.0,2549.0,19602.0,963.0,26.4,33.2,37.4,25.4,21.7,8.4,7.0,85.1,7.6,1.3,0.9,1.2,3.9,13786.0,56.1,37.4,6.5,0.1,8.9,8.0,39455.0,9932.0,25.2,1242.0,0.439907,0.9,18.0,0.8,0.2,1.8,71.4,13.2,9592.0,3599.0,1687.0,15179716420.0,91476941.0,5860.922,35.319,43.36571428571428,39.62047619047618,47.419999999999995,-0.6719047619047646,-22.773809523809526,31.90809523809525
2818,Rio Blanco,CO,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6557.0,3325.0,3232.0,9.9,88.3,0.3,0.1,0.1,0.1,4863.0,57991.0,8135.0,28185.0,2236.0,11.8,15.4,27.8,16.4,18.4,25.3,12.2,67.8,17.3,1.1,4.8,2.0,7.0,3061.0,73.7,21.7,4.5,0.0,6.3,0.0,6557.0,1362.0,20.8,0.0,0.283425,1.0,3.4,0.3,0.2,2.4,11.9,83.7,436.0,2791.0,223.0,8342275114.0,4868111.0,3220.9709999999995,1.88,36.85,32.15571428571428,42.04571428571428,9.519047619047617,-23.860476190476188,59.15857142857143
2819,Rio Grande,CO,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,8.0,0.0,0.0,11430.0,5729.0,5701.0,44.6,52.2,0.3,1.7,0.2,0.2,8249.0,38534.0,3781.0,22412.0,1578.0,18.1,24.1,27.8,16.9,23.7,20.7,10.9,78.1,13.7,0.6,2.6,1.3,3.6,4705.0,68.2,20.4,11.0,0.3,8.8,0.0,11430.0,2857.0,25.0,0.0,0.521253,0.6,3.1,0.5,0.0,2.0,44.2,53.1,2001.0,3085.0,448.0,2361956094.0,984295.0,911.956,0.38,41.56047619047619,37.203333333333326,46.32619047619047,2.6852380952380956,-26.133333333333326,46.424761904761894
2820,Ripley,IN,-11.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,2.5476190476190474,0.14285714285714285,0.0,107.0,6.0,0.0,28372.0,14065.0,14307.0,1.8,95.6,0.5,0.5,1.0,0.0,21341.0,53698.0,1431.0,25385.0,1150.0,10.5,15.7,27.7,16.3,20.4,13.1,22.6,85.1,7.6,0.2,1.5,1.4,4.1,13646.0,82.9,11.0,5.7,0.4,5.7,0.0,28372.0,6402.0,22.6,0.0,0.072214,0.4,0.3,0.6,0.0,1.0,1.6,96.3,2471.0,9806.0,533.0,1156236794.0,4237459.0,446.426,1.636,42.269047619047626,38.45809523809524,46.224761904761905,37.86904761904761,4.0376190476190414,87.25857142857141
2821,Ripley,MO,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,6.0,0.0,0.0,13807.0,6906.0,6901.0,1.3,95.3,0.2,0.4,0.0,0.4,10593.0,33849.0,4044.0,18434.0,1411.0,23.4,29.8,27.7,22.2,21.8,9.7,18.7,78.8,12.7,0.0,2.8,1.7,4.0,5364.0,72.8,16.5,10.7,0.0,7.2,0.0,13807.0,3623.0,26.2,0.0,0.085577,0.5,1.0,0.4,0.0,1.5,1.1,95.6,830.0,4522.0,172.0,1630498740.0,5443027.0,629.539,2.102,51.53285714285715,46.543809523809514,56.88,28.211428571428574,-5.421428571428573,75.77095238095237
2822,Ritchie,WV,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10005.0,5005.0,5000.0,0.3,98.6,0.0,0.0,0.0,0.0,7968.0,41497.0,4226.0,21533.0,1403.0,18.5,26.7,20.2,21.0,21.6,15.0,22.2,85.9,8.6,0.2,2.1,1.0,2.2,3734.0,77.3,18.9,3.9,0.0,8.5,0.0,10005.0,2814.0,28.1,0.0,0.043357,0.3,0.2,0.1,0.0,0.9,0.8,97.8,496.0,3405.0,174.0,1170648311.0,4425143.0,451.99,1.709,47.4452380952381,42.86857142857143,52.340476190476174,19.742380952380948,-11.255238095238095,64.40952380952382
2823,Riverside,CA,0.0,0.0,0.0,218.0,23.0,1916.0,80.5,2.0,0.0,85.12121212121212,3.6666666666666665,51.96969696969697,5618.0,242.0,3430.0,2355002.0,1171711.0,1183291.0,48.0,36.6,6.0,0.4,6.1,0.3,1487322.0,60807.0,429.0,25700.0,191.0,15.6,21.3,29.4,21.4,24.6,11.4,13.2,77.2,12.9,1.3,1.6,1.7,5.2,978726.0,77.7,14.7,7.5,0.2,9.9,351.0,2355002.0,437180.0,18.6,1246.0,0.624784,7.0,1.9,6.7,0.4,3.3,46.9,38.0,373695.0,333243.0,44453.0,18664206749.0,250926952.0,7206.291,96.883,33.02047619047619,31.49333333333333,34.54952380952381,-19.726666666666667,-33.20952380952381,-3.3952380952380956
2824,Riverside,Diamond Princess,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,Roane,TN,-1.0,0.0,-1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,8.0,0.0,8.0,52926.0,25970.0,26956.0,1.7,93.1,2.4,0.3,0.7,0.0,42366.0,45407.0,2707.0,25555.0,1048.0,15.4,19.9,31.8,18.6,23.3,8.1,18.2,86.5,9.4,0.0,0.3,0.5,3.3,21209.0,74.8,19.3,5.8,0.1,8.2,6.0,52926.0,15778.0,29.8,2630.0,0.13005,2.7,0.4,0.6,0.0,1.7,1.6,93.2,4837.0,15880.0,952.0,934284686.0,88700776.0,360.72900000000004,34.248000000000005,46.40333333333333,42.78380952380952,50.157142857142865,46.21857142857142,14.565238095238097,95.43857142857142
2826,Roane,WV,-1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.125,0.0,0.0,9.0,0.0,0.0,14348.0,7100.0,7248.0,1.0,97.0,0.0,0.2,0.1,0.0,11225.0,37931.0,3412.0,20723.0,1445.0,19.3,23.5,31.5,17.3,20.6,16.1,14.5,80.2,12.4,0.0,1.9,1.7,3.8,4752.0,74.9,17.2,7.7,0.2,9.2,0.0,14348.0,4117.0,28.7,0.0,0.053061000000000004,0.4,0.2,0.3,0.0,1.0,0.9,97.3,1222.0,3781.0,244.0,1252422377.0,404682.0,483.56300000000005,0.156,49.368095238095236,44.57142857142857,54.56476190476191,50.05809523809524,12.042380952380952,105.4709523809524
2827,Roano,VA,,,,,,,,,,,,,,,,99572.0,47736.0,51836.0,6.0,59.5,28.0,0.2,3.0,0.2,72630.0,41483.0,1343.0,24697.0,724.0,21.6,33.3,31.9,21.4,24.9,7.9,13.8,78.8,9.3,3.7,3.3,2.3,2.6,47334.0,84.4,12.0,3.5,0.2,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,Roanoke,VA,-1.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,2.8,0.1,0.0,84.0,3.0,0.0,93419.0,44811.0,48608.0,2.8,86.5,5.8,0.1,2.9,0.0,72303.0,62134.0,1707.0,33717.0,1074.0,8.0,10.4,41.8,15.2,25.5,6.4,11.1,86.6,7.1,0.5,0.9,0.6,4.3,45305.0,79.4,15.6,4.8,0.2,4.8,0.0,93419.0,25341.0,27.1,0.0,0.23283800000000002,5.6,0.2,3.1,0.0,1.6,2.6,87.3,39486.0,46197.0,5272.0,649014937.0,1795151.0,250.58599999999998,0.693,37.0052380952381,34.336666666666666,39.85809523809523,3.1809523809523816,-19.362857142857145,37.09380952380952
2829,Roanoke City,VA,-2.0,0.0,0.0,22.0,7.0,0.0,2.0,0.0,0.0,3.6363636363636362,0.24242424242424243,0.0,120.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,99572.0,22026.0,22.1,310.0,,,,,,,,,,,,,,,,50.236190476190465,46.63809523809523,54.02571428571429,8.170952380952384,-15.428571428571429,42.18809523809525
2830,Roanoke city,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536736,28.8,0.4,2.1,0.1,2.7,5.8,61.3,,,,110141397.0,882886.0,42.526,0.341,,,,,,
2831,Roberts,SD,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5789473684210527,19.0,0.0,11.0,10250.0,5192.0,5058.0,2.8,57.7,0.5,36.0,0.1,0.0,7336.0,51228.0,2029.0,25767.0,1674.0,18.8,31.0,37.3,19.5,17.1,11.4,14.8,76.6,11.6,0.8,5.6,0.6,4.8,4585.0,64.9,22.4,12.6,0.2,7.0,0.0,10250.0,2568.0,25.1,0.0,0.514087,0.3,35.8,0.3,0.0,3.1,1.9,59.7,1540.0,2144.0,205.0,2851702828.0,89947545.0,1101.049,34.729,42.22285714285714,37.83809523809524,47.09714285714286,7.567619047619049,-20.690476190476186,47.57761904761905
2832,Roberts,TX,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,2.0,0.0,2.0,889.0,404.0,485.0,7.4,90.6,0.0,0.0,0.4,0.0,625.0,79167.0,8098.0,34555.0,5327.0,3.3,7.3,46.2,15.2,14.2,9.3,15.2,77.7,13.7,0.0,2.3,0.0,6.3,409.0,58.2,24.0,17.8,0.0,2.4,0.0,889.0,255.0,28.7,0.0,0.29376399999999997,0.7,0.5,0.2,0.0,3.1,13.4,82.9,20.0,524.0,10.0,2393298446.0,346846.0,924.058,0.134,46.250952380952384,38.96095238095237,54.62952380952381,27.206666666666663,-8.858571428571429,83.03333333333336
2833,Robertson,KY,,,,,,,,,,,,,,,,2161.0,1098.0,1063.0,2.2,94.6,1.9,0.0,0.0,0.0,1722.0,30694.0,6901.0,21764.0,3572.0,30.4,55.8,30.6,12.8,18.2,16.2,22.1,85.4,10.3,0.0,2.4,0.5,1.5,881.0,78.8,17.7,3.5,0.0,5.9,0.0,2161.0,601.0,27.8,0.0,0.047202999999999995,0.3,0.3,0.1,0.0,0.9,1.1,97.6,222.0,759.0,32.0,258774035.0,484952.0,99.913,0.187,52.650000000000006,44.480952380952374,61.528571428571425,60.77904761904762,14.208095238095233,140.33714285714285
2834,Robertson,TN,0.0,0.0,0.0,24.0,0.0,46.0,3.0,0.0,1.0,4.892857142857143,0.0,3.0357142857142856,274.0,0.0,170.0,68575.0,33839.0,34736.0,6.4,84.0,7.1,0.4,0.5,0.1,49595.0,57424.0,2330.0,26441.0,978.0,11.3,16.6,31.7,15.6,23.2,13.3,16.3,83.1,9.1,0.4,1.1,2.0,4.2,32726.0,79.2,13.6,6.9,0.2,6.9,8.0,68575.0,13369.0,19.5,1671.0,0.279409,7.8,0.5,0.6,0.1,1.4,6.0,84.3,6637.0,19410.0,1066.0,1233581151.0,451691.0,476.288,0.174,49.10142857142858,45.450476190476195,53.0295238095238,17.781428571428563,-7.965238095238094,58.032380952380954
2835,Robertson,TX,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,6.0,0.0,2.0,16727.0,8291.0,8436.0,20.2,57.9,19.7,0.2,0.3,0.1,11889.0,52189.0,5130.0,23337.0,1593.0,15.2,21.2,30.1,16.1,21.2,16.0,16.6,80.2,12.6,0.0,2.5,1.2,3.5,7180.0,72.1,19.8,8.0,0.1,7.7,0.0,16727.0,4255.0,25.4,0.0,0.577508,21.3,0.9,0.8,0.0,1.5,19.2,58.3,2203.0,4668.0,164.0,2216211613.0,25046151.0,855.684,9.67,46.26,42.09952380952381,50.76952380952381,10.582380952380952,-15.911428571428571,48.75142857142856
2836,Robeson,NC,0.0,0.0,0.0,77.0,4.0,0.0,7.0,0.0,0.0,15.17142857142857,0.34285714285714286,0.0,531.0,12.0,0.0,134187.0,64702.0,69485.0,8.5,25.7,24.0,38.6,0.7,0.0,95309.0,32407.0,916.0,17161.0,621.0,29.2,42.1,25.6,19.2,20.4,14.0,20.8,86.5,10.3,0.1,0.9,0.8,1.4,48024.0,77.7,16.5,5.5,0.3,9.6,25.0,134187.0,26448.0,19.7,1058.0,0.704067,24.7,39.5,0.7,0.1,2.5,8.0,26.8,19016.0,20762.0,1080.0,2455335994.0,5105265.0,948.0110000000001,1.9709999999999999,51.42190476190477,48.074285714285715,54.96714285714285,13.71285714285714,-8.435238095238097,45.741904761904756
2837,Rock,MN,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.5384615384615385,0.0,0.0,20.0,0.0,0.0,9433.0,4641.0,4792.0,2.8,94.1,1.0,0.7,1.0,0.0,6970.0,56753.0,3817.0,29000.0,1574.0,11.0,12.6,35.3,15.9,20.4,13.0,15.4,80.0,8.9,0.7,2.4,1.2,6.7,4779.0,76.9,12.9,10.0,0.2,1.9,0.0,9433.0,2496.0,26.5,0.0,0.104126,0.8,0.5,0.7,0.0,1.2,2.6,94.6,1373.0,3091.0,375.0,1249560777.0,698231.0,482.458,0.27,37.54095238095238,33.663333333333334,41.8295238095238,17.62095238095238,-12.50904761904762,63.0652380952381
2838,Rock,NE,,,,,,,,,,,,,,,,1381.0,690.0,691.0,0.9,97.6,0.3,0.0,0.0,0.0,1151.0,52361.0,6729.0,33867.0,3876.0,9.7,7.0,37.6,17.9,18.2,18.9,7.4,71.8,7.6,0.0,5.9,0.5,14.2,760.0,65.8,14.1,20.0,0.1,1.4,0.0,1381.0,505.0,36.6,0.0,0.054980999999999995,0.1,0.7,0.4,0.0,0.5,1.2,97.2,70.0,687.0,41.0,2611466209.0,8807750.0,1008.293,3.4010000000000002,35.66142857142857,30.236666666666668,41.58380952380952,2.8290476190476204,-29.01380952380952,49.720952380952376
2839,Rock,WI,0.0,0.0,0.0,31.0,2.0,0.0,5.0,0.0,0.0,7.814814814814815,0.25925925925925924,0.0,422.0,14.0,0.0,161226.0,79293.0,81933.0,8.4,83.3,4.4,0.1,1.2,0.0,118733.0,53410.0,1255.0,26954.0,544.0,14.3,22.2,30.3,17.3,22.1,9.0,21.4,83.5,9.1,0.6,2.0,1.3,3.5,77910.0,83.9,11.5,4.5,0.1,6.4,33.0,161226.0,34912.0,21.7,1058.0,0.28649,5.1,0.5,1.1,0.1,2.1,8.0,83.9,39343.0,31488.0,5237.0,1859980095.0,20695910.0,718.1419999999999,7.9910000000000005,38.976190476190474,36.298095238095236,41.74714285714286,15.900952380952381,-8.431904761904761,53.42714285714285
2840,Rock Island,IL,1.0,0.0,0.0,27.0,3.0,0.0,8.0,0.0,0.0,10.961538461538462,0.34615384615384615,0.0,570.0,18.0,0.0,146205.0,72053.0,74152.0,12.6,72.6,9.6,0.2,2.4,0.0,107083.0,51426.0,957.0,27822.0,641.0,14.6,23.0,29.5,19.5,23.0,8.5,19.5,83.1,8.1,1.6,2.5,2.1,2.7,68461.0,84.2,11.7,3.9,0.1,7.1,58.0,146205.0,35994.0,24.6,621.0,0.42390600000000006,9.6,0.5,2.2,0.0,2.6,12.3,74.2,32298.0,26998.0,4698.0,1107115476.0,61715046.0,427.46,23.828000000000003,39.259523809523806,36.62238095238096,41.93380952380953,11.813333333333336,-13.004761904761903,49.97142857142857
2841,Rockbridge,VA,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0,0.0,11.0,0.0,0.0,22440.0,11143.0,11297.0,1.6,92.9,3.0,0.3,0.6,0.1,18300.0,53918.0,3825.0,31534.0,2729.0,15.6,23.8,34.3,16.8,21.3,11.0,16.5,82.2,7.4,0.4,1.0,1.5,7.5,10267.0,72.5,14.6,12.8,0.1,5.0,0.0,22440.0,7345.0,32.7,0.0,0.126433,2.7,0.5,0.6,0.0,1.5,1.4,93.4,3508.0,6680.0,607.0,1547687325.0,8845046.0,597.565,3.415,36.604285714285716,33.38047619047619,39.95095238095238,-15.460476190476191,-34.552857142857135,13.026190476190468
2842,Rockcastle,KY,-1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0909090909090908,0.0,0.0,12.0,0.0,0.0,16815.0,8168.0,8647.0,0.8,97.5,0.2,1.0,0.1,0.0,13059.0,35888.0,2619.0,19750.0,1237.0,21.0,29.0,28.4,13.5,23.8,12.2,22.1,85.6,8.0,0.5,3.3,0.9,1.7,6283.0,77.1,17.0,5.9,0.0,9.7,0.0,16815.0,4047.0,24.1,0.0,0.04726,0.3,0.3,0.1,0.0,0.9,0.8,97.6,915.0,5609.0,167.0,819848737.0,4016362.0,316.545,1.551,53.338095238095235,48.1152380952381,58.93809523809523,41.37428571428571,6.405238095238092,94.73476190476191
2843,Rockdale,GA,1.0,0.0,0.0,19.0,2.0,0.0,3.0,0.0,0.0,4.882352941176471,0.13725490196078433,0.0,249.0,7.0,0.0,88482.0,41755.0,46727.0,10.2,34.6,51.0,0.1,2.0,0.2,62080.0,54175.0,1805.0,24254.0,770.0,16.3,24.5,34.1,17.3,24.3,8.7,15.5,77.0,14.6,1.6,1.0,1.4,4.3,38732.0,75.5,19.1,5.2,0.2,8.7,16.0,88482.0,17124.0,19.4,1070.0,0.601064,49.5,0.5,2.0,0.1,2.0,10.1,37.8,23255.0,13478.0,1136.0,336205277.0,5926396.0,129.81,2.2880000000000003,40.76333333333332,37.51857142857143,44.161428571428566,23.0752380952381,-7.475238095238095,71.17142857142855
2844,Rockingham,NC,0.0,0.0,0.0,4.0,1.0,7.0,1.0,0.0,0.0,1.5,0.06666666666666667,0.23333333333333334,45.0,2.0,7.0,91566.0,44133.0,47433.0,6.0,72.6,18.5,0.5,0.5,0.1,70772.0,41700.0,1157.0,22521.0,701.0,18.5,26.7,24.7,19.5,23.6,11.1,21.1,84.9,9.8,0.1,1.2,0.6,3.5,39294.0,79.4,13.3,7.1,0.3,7.2,9.0,91566.0,24175.0,26.4,2686.0,0.427547,18.9,0.5,0.6,0.1,1.7,5.9,73.0,14228.0,26830.0,1220.0,1464974378.0,18468477.0,565.63,7.131,46.889047619047616,43.78047619047619,50.154761904761905,11.75952380952381,-10.462380952380952,42.670952380952386
2845,Rockingham,NH,1.0,0.0,0.0,87.0,25.0,0.0,16.0,0.0,0.0,16.846153846153847,0.8153846153846154,0.0,1095.0,53.0,0.0,302479.0,149778.0,152701.0,2.7,93.2,0.7,0.1,1.9,0.0,235982.0,85619.0,1358.0,43474.0,698.0,4.8,5.7,43.6,13.4,24.7,8.4,9.9,83.8,6.2,0.8,1.7,0.9,6.6,170757.0,82.3,11.3,6.2,0.1,4.3,43.0,302479.0,69798.0,23.1,1623.0,0.12453499999999999,0.9,0.2,1.9,0.0,1.3,2.5,93.5,79994.0,90447.0,10993.0,1800347172.0,259322762.0,695.118,100.125,34.138571428571424,32.01857142857143,36.34666666666667,8.965238095238094,-15.250476190476196,46.16809523809523
2846,Rockingham,VA,1.0,0.0,0.0,28.0,1.0,0.0,8.0,0.0,0.0,9.214285714285714,0.047619047619047616,0.0,387.0,2.0,0.0,78653.0,38485.0,40168.0,6.5,89.5,2.0,0.2,0.7,0.1,58759.0,57651.0,1698.0,28884.0,969.0,10.2,14.9,32.3,15.3,24.6,12.1,15.7,81.5,8.4,0.1,3.1,1.8,5.0,38878.0,76.0,15.8,7.7,0.5,4.6,0.0,78653.0,18979.0,24.1,0.0,0.180429,2.0,0.6,0.7,0.0,1.4,5.9,90.3,9366.0,25990.0,2131.0,2199285015.0,11120700.0,849.1489999999999,4.294,34.14333333333333,31.682857142857138,36.70761904761904,-9.781428571428572,-29.042857142857148,17.560952380952383
2847,Rockland,NY,1.0,0.0,0.0,1000.0,47.0,0.0,131.0,2.0,0.0,183.8840579710145,8.72463768115942,0.0,12688.0,602.0,0.0,325027.0,159227.0,165800.0,17.3,63.2,11.5,0.1,6.0,0.0,207456.0,88571.0,1624.0,36898.0,658.0,14.2,24.4,44.3,19.3,23.0,6.7,6.7,70.3,11.0,8.6,3.4,1.7,5.0,149868.0,78.6,15.7,5.6,0.0,6.3,39.0,325027.0,66379.0,20.4,1702.0,0.542071,12.9,0.5,6.6,0.1,1.9,16.8,63.9,69342.0,60911.0,4834.0,449229420.0,66831873.0,173.44799999999998,25.804000000000002,28.290476190476188,26.703333333333333,29.96809523809524,-25.154761904761905,-42.386666666666656,0.9080952380952392
2848,Rockwall,TX,0.0,0.0,0.0,22.0,2.0,40.0,3.0,0.0,0.0,4.758620689655173,0.1724137931034483,2.586206896551724,138.0,5.0,75.0,90414.0,44463.0,45951.0,17.1,72.3,6.0,0.2,2.4,0.0,61266.0,93269.0,3672.0,38933.0,1286.0,5.8,7.5,47.5,13.2,24.1,7.3,8.0,81.6,9.6,0.8,0.5,1.7,5.9,44335.0,79.9,14.5,5.5,0.1,4.9,6.0,90414.0,14954.0,16.5,2492.0,0.437303,6.1,0.7,2.7,0.1,1.8,16.7,72.8,9655.0,28451.0,1842.0,329204956.0,56076993.0,127.10700000000001,21.651,37.31095238095238,34.242380952380955,40.56285714285714,9.741904761904761,-19.96095238095238,51.20380952380953
2849,Roger Mills,OK,,,,,,,,,,,,,,,,3734.0,1816.0,1918.0,6.8,84.2,0.1,1.8,0.0,0.0,2730.0,51286.0,5992.0,27797.0,2517.0,18.4,29.1,29.6,13.5,28.2,14.0,14.7,79.0,9.9,0.1,2.3,0.1,8.6,1696.0,63.4,20.5,13.7,2.3,3.4,0.0,3734.0,894.0,23.9,0.0,0.263727,0.6,6.7,0.3,0.1,2.3,6.0,85.3,151.0,1547.0,61.0,2955528252.0,13695174.0,1141.136,5.287999999999999,41.20904761904762,35.98571428571428,46.957142857142856,18.93285714285714,-13.536190476190475,67.63095238095241
2850,Rogers,OK,0.0,0.0,0.0,8.0,1.0,21.0,1.0,0.0,1.0,1.7142857142857142,0.11904761904761904,1.5,72.0,5.0,63.0,90098.0,44923.0,45175.0,4.4,72.4,1.0,11.5,1.1,0.1,67086.0,61320.0,1290.0,29824.0,842.0,9.4,12.8,34.8,15.4,24.1,11.7,13.9,85.5,8.9,0.1,0.6,1.5,3.4,43166.0,81.0,13.3,5.5,0.2,5.0,6.0,90098.0,19479.0,21.6,3247.0,0.43954399999999993,1.2,13.2,1.1,0.1,8.2,4.1,73.1,7902.0,30913.0,2047.0,1749945932.0,92823523.0,675.658,35.839,43.16190476190476,40.096666666666664,46.428095238095224,44.7604761904762,9.762380952380951,97.86619047619045
2851,Rolette,ND,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,14657.0,7250.0,7407.0,0.5,18.8,0.5,78.1,0.3,0.0,9704.0,36170.0,3571.0,18075.0,1296.0,32.4,45.8,38.3,20.1,19.4,13.7,8.5,86.6,3.8,0.1,2.0,0.3,7.3,5112.0,41.5,49.0,8.9,0.6,7.4,0.0,14657.0,2206.0,15.1,0.0,0.372384,0.3,76.6,0.1,0.0,2.5,1.5,20.0,2099.0,1217.0,439.0,2338953788.0,93938154.0,903.075,36.27,55.59571428571429,49.55571428571429,62.44333333333334,38.976666666666674,-0.36952380952381203,102.37047619047618
2852,Rooks,KS,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,6.0,0.0,6.0,5148.0,2495.0,2653.0,2.5,94.5,0.7,0.2,0.4,0.0,3955.0,48352.0,4607.0,25415.0,1790.0,11.3,12.8,33.7,19.7,20.2,14.5,12.0,80.6,9.7,0.0,2.8,0.8,6.2,2495.0,68.0,20.4,10.8,0.8,3.4,0.0,5148.0,1392.0,27.0,0.0,0.08529400000000001,0.5,0.3,0.4,0.0,1.2,2.4,95.6,275.0,2031.0,113.0,2306481663.0,11962259.0,890.538,4.619,40.09285714285714,35.47714285714285,45.31714285714286,15.72142857142857,-16.37095238095238,63.54142857142857
2853,Roosevelt,MT,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.1666666666666667,0.0,0.0,7.0,0.0,0.0,11218.0,5543.0,5675.0,3.3,35.7,0.2,54.7,0.4,0.0,7472.0,39219.0,3802.0,18030.0,984.0,29.1,39.5,29.3,25.3,19.6,13.6,12.2,75.3,10.5,1.1,8.2,0.4,4.6,3835.0,55.8,34.1,9.2,0.9,10.2,0.0,11218.0,1796.0,16.0,0.0,0.5202829999999999,0.2,58.3,0.4,0.0,3.2,2.0,37.2,1560.0,1797.0,295.0,6097930309.0,37820803.0,2354.424,14.603,59.19,52.71619047619048,66.17190476190477,37.34428571428572,0.03142857142857271,93.22714285714285
2854,Roosevelt,NM,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2.1666666666666665,0.0,0.0,26.0,0.0,0.0,19313.0,9665.0,9648.0,41.0,53.1,2.8,0.5,0.5,0.0,13132.0,35928.0,3076.0,18954.0,1522.0,27.5,37.8,33.5,24.4,19.0,12.1,11.1,75.5,13.1,0.2,5.5,3.4,2.3,7650.0,64.9,27.8,6.8,0.4,10.7,0.0,19313.0,3425.0,17.7,0.0,0.540543,2.4,2.1,1.3,0.2,2.1,40.1,54.5,1454.0,3884.0,612.0,6335223796.0,18698694.0,2446.044,7.22,41.2447619047619,37.20285714285714,45.576666666666675,16.171904761904763,-12.904285714285715,56.26285714285713
